id,month,day,year,temp,AverageTemperatureUncertaintyFahr,City,country_id,Country,Latitude,Longitude
302,2,1,1878,120.34573254978,35.1212,Auckland,NEW,New Zealand,36.17S,175.03E
303,3,1,1878,120.677225941517,34.2644,Auckland,NEW,New Zealand,36.17S,175.03E
304,4,1,1878,84.0492776652642,33.9962,Auckland,NEW,New Zealand,36.17S,175.03E
305,5,1,1878,115.56758574167,34.052,Auckland,NEW,New Zealand,36.17S,175.03E
306,6,1,1878,111.790034552877,33.7982,Auckland,NEW,New Zealand,36.17S,175.03E
307,7,1,1878,108.096208067231,33.5354,Auckland,NEW,New Zealand,36.17S,175.03E
308,8,1,1878,80.3366858759889,33.5192,Auckland,NEW,New Zealand,36.17S,175.03E
309,9,1,1878,135.42677191407,33.692,Auckland,NEW,New Zealand,36.17S,175.03E
310,10,1,1878,118.053844913709,33.4418,Auckland,NEW,New Zealand,36.17S,175.03E
311,11,1,1878,50.654874338911,34.2428,Auckland,NEW,New Zealand,36.17S,175.03E
312,12,1,1878,138.501590109951,34.4606,Auckland,NEW,New Zealand,36.17S,175.03E
313,1,1,1879,112.010695768382,33.7712,Auckland,NEW,New Zealand,36.17S,175.03E
314,2,1,1879,121.158465834787,33.9836,Auckland,NEW,New Zealand,36.17S,175.03E
315,3,1,1879,55.1272842575,33.1502,Auckland,NEW,New Zealand,36.17S,175.03E
316,4,1,1879,115.383834985552,34.4192,Auckland,NEW,New Zealand,36.17S,175.03E
317,5,1,1879,75.0336421184419,34.0988,Auckland,NEW,New Zealand,36.17S,175.03E
318,6,1,1879,129.636214666047,33.449,Auckland,NEW,New Zealand,36.17S,175.03E
319,7,1,1879,132.197701743943,33.8054,Auckland,NEW,New Zealand,36.17S,175.03E
320,8,1,1879,73.6069176234012,33.4094,Auckland,NEW,New Zealand,36.17S,175.03E
321,9,1,1879,125.179797447902,33.341,Auckland,NEW,New Zealand,36.17S,175.03E
322,10,1,1879,122.578484461849,33.3374,Auckland,NEW,New Zealand,36.17S,175.03E
323,11,1,1879,35.465285685566,33.4724,Auckland,NEW,New Zealand,36.17S,175.03E
324,12,1,1879,73.5966119330494,33.5606,Auckland,NEW,New Zealand,36.17S,175.03E
325,1,1,1880,64.6487231819352,34.0232,Auckland,NEW,New Zealand,36.17S,175.03E
326,2,1,1880,101.183534680784,33.9008,Auckland,NEW,New Zealand,36.17S,175.03E
327,3,1,1880,107.62057272279,33.476,Auckland,NEW,New Zealand,36.17S,175.03E
328,4,1,1880,99.2791401028535,33.8288,Auckland,NEW,New Zealand,36.17S,175.03E
329,5,1,1880,83.6348306976199,33.2708,Auckland,NEW,New Zealand,36.17S,175.03E
330,6,1,1880,77.2367457237215,33.2654,Auckland,NEW,New Zealand,36.17S,175.03E
331,7,1,1880,140.92686654627,33.6704,Auckland,NEW,New Zealand,36.17S,175.03E
332,8,1,1880,79.5222789661534,33.6758,Auckland,NEW,New Zealand,36.17S,175.03E
333,9,1,1880,118.491407958876,33.305,Auckland,NEW,New Zealand,36.17S,175.03E
334,10,1,1880,120.672860512126,34.0718,Auckland,NEW,New Zealand,36.17S,175.03E
335,11,1,1880,111.027382854155,34.7792,Auckland,NEW,New Zealand,36.17S,175.03E
336,12,1,1880,114.030753037265,34.1312,Auckland,NEW,New Zealand,36.17S,175.03E
337,1,1,1881,57.0888656786132,34.475,Auckland,NEW,New Zealand,36.17S,175.03E
338,2,1,1881,121.376497821327,33.6884,Auckland,NEW,New Zealand,36.17S,175.03E
339,3,1,1881,54.1455265144176,33.485,Auckland,NEW,New Zealand,36.17S,175.03E
340,4,1,1881,121.487306319041,33.3518,Auckland,NEW,New Zealand,36.17S,175.03E
341,5,1,1881,134.263592137198,33.9026,Auckland,NEW,New Zealand,36.17S,175.03E
342,6,1,1881,100.004866694649,34.5056,Auckland,NEW,New Zealand,36.17S,175.03E
343,7,1,1881,45.9635751871725,33.152,Auckland,NEW,New Zealand,36.17S,175.03E
344,8,1,1881,112.119670653947,33.233,Auckland,NEW,New Zealand,36.17S,175.03E
345,9,1,1881,90.1676433660652,33.053,Auckland,NEW,New Zealand,36.17S,175.03E
346,10,1,1881,79.4890544641047,33.2996,Auckland,NEW,New Zealand,36.17S,175.03E
347,11,1,1881,61.4735714996224,35.2616,Auckland,NEW,New Zealand,36.17S,175.03E
348,12,1,1881,84.254861867845,34.25,Auckland,NEW,New Zealand,36.17S,175.03E
349,1,1,1882,127.516786229246,34.421,Auckland,NEW,New Zealand,36.17S,175.03E
350,2,1,1882,68.4959075891463,33.989,Auckland,NEW,New Zealand,36.17S,175.03E
351,3,1,1882,144.757323673381,33.2366,Auckland,NEW,New Zealand,36.17S,175.03E
352,4,1,1882,37.8827483630278,33.485,Auckland,NEW,New Zealand,36.17S,175.03E
353,5,1,1882,53.1502748367875,33.4796,Auckland,NEW,New Zealand,36.17S,175.03E
354,6,1,1882,44.4646984232714,33.5336,Auckland,NEW,New Zealand,36.17S,175.03E
355,7,1,1882,124.843073516757,33.0746,Auckland,NEW,New Zealand,36.17S,175.03E
356,8,1,1882,89.4515306198402,33.9098,NA,,NA,36.17S,175.03E
357,9,1,1882,130.19496891793,32.9594,Auckland,NEW,New Zealand,36.17S,175.03E
358,10,1,1882,80.8542424781005,33.0278,Auckland,NEW,New Zealand,36.17S,175.03E
359,11,1,1882,58.56367741387,33.6866,Auckland,NEW,New Zealand,36.17S,175.03E
360,12,1,1882,88.0650047027541,33.3212,Auckland,NEW,New Zealand,36.17S,175.03E
361,1,1,1883,136.005764762345,34.4948,Auckland,NEW,New Zealand,36.17S,175.03E
362,2,1,1883,128.673501744239,33.9692,Auckland,NEW,New Zealand,36.17S,175.03E
363,3,1,1883,111.194099569367,34.2698,Auckland,NEW,New Zealand,36.17S,175.03E
364,4,1,1883,124.843788946321,32.9648,Auckland,NEW,New Zealand,36.17S,175.03E
365,5,1,1883,137.016913060021,33.062,Auckland,NEW,New Zealand,36.17S,175.03E
366,6,1,1883,65.9981463139297,32.9018,Auckland,NEW,New Zealand,36.17S,175.03E
367,7,1,1883,60.6645127955099,33.6614,Auckland,NEW,New Zealand,36.17S,175.03E
368,8,1,1883,100.790557434568,34.3544,Auckland,NEW,New Zealand,36.17S,175.03E
369,9,1,1883,95.3347519474318,33.9566,Auckland,NEW,New Zealand,36.17S,175.03E
370,10,1,1883,42.7379552989156,32.7866,Auckland,NEW,New Zealand,36.17S,175.03E
371,11,1,1883,145.064036213682,32.9594,Auckland,NEW,New Zealand,36.17S,175.03E
372,12,1,1883,67.407039737913,33.4454,Auckland,NEW,New Zealand,36.17S,175.03E
373,1,1,1884,132.292682713844,34.637,Auckland,NEW,New Zealand,36.17S,175.03E
374,2,1,1884,50.7392194614109,35.8142,Auckland,NEW,New Zealand,36.17S,175.03E
375,3,1,1884,80.6665678021742,34.0322,Auckland,NEW,New Zealand,36.17S,175.03E
376,4,1,1884,82.5212095783169,33.2168,Auckland,NEW,New Zealand,36.17S,175.03E
377,5,1,1884,53.7664024083263,32.855,Auckland,NEW,New Zealand,36.17S,175.03E
378,6,1,1884,49.5129612501701,32.9684,Auckland,NEW,New Zealand,36.17S,175.03E
379,7,1,1884,61.131057041917,32.6912,Auckland,NEW,New Zealand,36.17S,175.03E
380,8,1,1884,141.125525321509,33.0566,Auckland,NEW,New Zealand,36.17S,175.03E
381,9,1,1884,123.147234492144,33.5354,Auckland,NEW,New Zealand,36.17S,175.03E
382,10,1,1884,92.7452960861758,33.8342,Auckland,NEW,New Zealand,36.17S,175.03E
383,11,1,1884,98.3136709828911,32.8802,Auckland,NEW,New Zealand,36.17S,175.03E
384,12,1,1884,105.168645440657,34.5164,Auckland,NEW,New Zealand,36.17S,175.03E
385,1,1,1885,36.723450812234,33.3176,Auckland,NEW,New Zealand,36.17S,175.03E
386,2,1,1885,117.049999321628,33.5138,Auckland,NEW,New Zealand,36.17S,175.03E
387,3,1,1885,100.862691424405,35.0942,Auckland,NEW,New Zealand,36.17S,175.03E
388,4,1,1885,125.703871011926,33.0008,Auckland,NEW,New Zealand,36.17S,175.03E
389,5,1,1885,52.5959459651328,33.098,Auckland,NEW,New Zealand,36.17S,175.03E
390,6,1,1885,46.014708958451,32.7578,Auckland,NEW,New Zealand,36.17S,175.03E
391,7,1,1885,128.006375376367,34.3634,Auckland,NEW,New Zealand,36.17S,175.03E
392,8,1,1885,112.015055375844,33.8954,Auckland,NEW,New Zealand,36.17S,175.03E
393,9,1,1885,124.031039896799,33.7946,Auckland,NEW,New Zealand,36.17S,175.03E
394,10,1,1885,56.369562960035,33.0242,Auckland,NEW,New Zealand,36.17S,175.03E
395,11,1,1885,130.974331083017,33.7154,Auckland,NEW,New Zealand,36.17S,175.03E
396,12,1,1885,92.5943980206416,34.196,Auckland,NEW,New Zealand,36.17S,175.03E
397,1,1,1886,74.6210108741504,35.8088,Auckland,NEW,New Zealand,36.17S,175.03E
398,2,1,1886,102.727018699153,33.5732,Auckland,NEW,New Zealand,36.17S,175.03E
399,3,1,1886,45.6103948262014,33.2906,Auckland,NEW,New Zealand,36.17S,175.03E
400,4,1,1886,103.115387694319,33.7388,Auckland,NEW,New Zealand,36.17S,175.03E
401,5,1,1886,45.022948533844,33.0404,Auckland,NEW,New Zealand,36.17S,175.03E
402,6,1,1886,66.891956627596,32.7686,Auckland,NEW,New Zealand,36.17S,175.03E
403,7,1,1886,122.493897148525,33.1556,Auckland,NEW,New Zealand,36.17S,175.03E
404,8,1,1886,113.290497908176,34.3598,Auckland,NEW,New Zealand,36.17S,175.03E
405,9,1,1886,56.9654400694469,32.774,Auckland,NEW,New Zealand,36.17S,175.03E
406,10,1,1886,35.8382500890676,33.872,Auckland,NEW,New Zealand,36.17S,175.03E
407,11,1,1886,103.177139815458,34.322,Auckland,NEW,New Zealand,36.17S,175.03E
408,12,1,1886,147.768085461783,34.1402,Auckland,NEW,New Zealand,36.17S,175.03E
409,1,1,1887,143.484191801629,34.826,Auckland,NEW,New Zealand,36.17S,175.03E
410,2,1,1887,52.3691026163654,35.4812,Auckland,NEW,New Zealand,36.17S,175.03E
411,3,1,1887,79.7935356992192,33.6758,Auckland,NEW,New Zealand,36.17S,175.03E
412,4,1,1887,83.6871814682092,33.9314,Auckland,NEW,New Zealand,36.17S,175.03E
413,5,1,1887,39.2320130996861,34.1564,Auckland,NEW,New Zealand,36.17S,175.03E
414,6,1,1887,98.4745660992068,33.6506,Auckland,NEW,New Zealand,36.17S,175.03E
415,7,1,1887,60.3634710653494,33.5732,Auckland,NEW,New Zealand,36.17S,175.03E
416,8,1,1887,80.804574669902,33.1574,Auckland,NEW,New Zealand,36.17S,175.03E
417,9,1,1887,103.674861156908,32.9504,Auckland,NEW,New Zealand,36.17S,175.03E
418,10,1,1887,103.768452345322,33.1016,Auckland,NEW,New Zealand,36.17S,175.03E
419,11,1,1887,124.247906958225,33.6146,Auckland,NEW,New Zealand,36.17S,175.03E
420,12,1,1887,72.1714372910961,33.359,Auckland,NEW,New Zealand,36.17S,175.03E
421,1,1,1888,64.6516862029061,34.6622,Auckland,NEW,New Zealand,36.17S,175.03E
422,2,1,1888,86.4530856690184,34.1042,Auckland,NEW,New Zealand,36.17S,175.03E
423,3,1,1888,94.546501737432,34.4462,Auckland,NEW,New Zealand,36.17S,175.03E
424,4,1,1888,99.6878346062346,33.917,Auckland,NEW,New Zealand,36.17S,175.03E
425,5,1,1888,123.305609960152,33.575,Auckland,NEW,New Zealand,36.17S,175.03E
426,6,1,1888,54.2693562367849,34.178,Auckland,NEW,New Zealand,36.17S,175.03E
427,7,1,1888,115.844124941762,33.2006,Auckland,NEW,New Zealand,36.17S,175.03E
428,8,1,1888,80.1005074209989,33.3356,Auckland,NEW,New Zealand,36.17S,175.03E
429,9,1,1888,42.2246838133883,33.1952,Auckland,NEW,New Zealand,36.17S,175.03E
430,10,1,1888,94.9745597810492,34.0286,Auckland,NEW,New Zealand,36.17S,175.03E
431,11,1,1888,81.627673428937,33.2672,Auckland,NEW,New Zealand,36.17S,175.03E
432,12,1,1888,67.2246001191074,35.0222,Auckland,NEW,New Zealand,36.17S,175.03E
433,1,1,1889,40.1822815991325,33.3248,Auckland,NEW,New Zealand,36.17S,175.03E
434,2,1,1889,106.039957860246,33.3086,Auckland,NEW,New Zealand,36.17S,175.03E
435,3,1,1889,86.3104764348619,33.3356,Auckland,NEW,New Zealand,36.17S,175.03E
436,4,1,1889,52.757885977537,33.4274,Auckland,NEW,New Zealand,36.17S,175.03E
437,5,1,1889,112.344529909799,33.0242,Auckland,NEW,New Zealand,36.17S,175.03E
438,6,1,1889,112.907190631443,35.06,Auckland,NEW,New Zealand,36.17S,175.03E
439,7,1,1889,62.9614895662842,33.9512,Auckland,NEW,New Zealand,36.17S,175.03E
440,8,1,1889,70.8336588557344,33.5516,Auckland,NEW,New Zealand,36.17S,175.03E
441,9,1,1889,122.908913184712,34.7684,Auckland,NEW,New Zealand,36.17S,175.03E
442,10,1,1889,55.7183146722761,33.5462,Auckland,NEW,New Zealand,36.17S,175.03E
443,11,1,1889,92.9442385424944,34.1222,Auckland,NEW,New Zealand,36.17S,175.03E
444,12,1,1889,70.2390302441073,33.6038,Auckland,NEW,New Zealand,36.17S,175.03E
445,1,1,1890,53.397861943527,33.5552,Auckland,NEW,New Zealand,36.17S,175.03E
446,2,1,1890,80.2966919232357,34.3382,Auckland,NEW,New Zealand,36.17S,175.03E
447,3,1,1890,35.6987977614253,33.5984,Auckland,NEW,New Zealand,36.17S,175.03E
448,4,1,1890,89.001818254806,33.593,Auckland,NEW,New Zealand,36.17S,175.03E
449,5,1,1890,118.937953614511,33.9818,Auckland,NEW,New Zealand,36.17S,175.03E
450,6,1,1890,84.530578561856,33.9116,Auckland,NEW,New Zealand,36.17S,175.03E
451,7,1,1890,76.3767318148449,33.9062,Auckland,NEW,New Zealand,36.17S,175.03E
452,8,1,1890,93.690770465816,33.1592,Auckland,NEW,New Zealand,36.17S,175.03E
453,9,1,1890,86.927888960434,33.062,Auckland,NEW,New Zealand,36.17S,175.03E
454,10,1,1890,128.648109222034,33.3302,Auckland,NEW,New Zealand,36.17S,175.03E
455,11,1,1890,61.8567596197206,33.314,Auckland,NEW,New Zealand,36.17S,175.03E
456,12,1,1890,57.5281977434915,33.584,Auckland,NEW,New Zealand,36.17S,175.03E
457,1,1,1891,116.981047412426,33.1358,Auckland,NEW,New Zealand,36.17S,175.03E
458,2,1,1891,130.357547236176,34.2536,Auckland,NEW,New Zealand,36.17S,175.03E
459,3,1,1891,48.6219004965628,33.0008,Auckland,NEW,New Zealand,36.17S,175.03E
460,4,1,1891,103.934489337429,33.962,Auckland,NEW,New Zealand,36.17S,175.03E
461,5,1,1891,106.717692268752,33.0152,Auckland,NEW,New Zealand,36.17S,175.03E
462,6,1,1891,64.0899498107452,33.4832,Auckland,NEW,New Zealand,36.17S,175.03E
463,7,1,1891,83.1639240323505,33.008,Auckland,NEW,New Zealand,36.17S,175.03E
464,8,1,1891,78.1537070990453,33.2384,Auckland,NEW,New Zealand,36.17S,175.03E
465,9,1,1891,101.588889340698,33.1358,NA,,NA,36.17S,175.03E
466,10,1,1891,146.718025326431,33.368,Auckland,NEW,New Zealand,36.17S,175.03E
467,11,1,1891,109.427363037852,33.1574,Auckland,NEW,New Zealand,36.17S,175.03E
468,12,1,1891,67.2902838929423,33.4238,Auckland,NEW,New Zealand,36.17S,175.03E
469,1,1,1892,54.0450788331642,33.3716,Auckland,NEW,New Zealand,36.17S,175.03E
470,2,1,1892,58.7327011422078,33.4364,Auckland,NEW,New Zealand,36.17S,175.03E
471,3,1,1892,134.316968985911,35.0834,Auckland,NEW,New Zealand,36.17S,175.03E
472,4,1,1892,101.820699488966,34.2824,Auckland,NEW,New Zealand,36.17S,175.03E
473,5,1,1892,59.1569223090632,33.1664,Auckland,NEW,New Zealand,36.17S,175.03E
474,6,1,1892,65.9955493533963,33.2258,Auckland,NEW,New Zealand,36.17S,175.03E
475,7,1,1892,139.534475512585,33.3284,Auckland,NEW,New Zealand,36.17S,175.03E
476,8,1,1892,122.518136152697,33.0314,Auckland,NEW,New Zealand,36.17S,175.03E
477,9,1,1892,109.105037813476,33.1178,Auckland,NEW,New Zealand,36.17S,175.03E
478,10,1,1892,81.6854271225191,33.3842,Auckland,NEW,New Zealand,36.17S,175.03E
479,11,1,1892,106.344869883873,33.5462,Auckland,NEW,New Zealand,36.17S,175.03E
480,12,1,1892,30,34.448,Auckland,NEW,New Zealand,36.17S,175.03E
481,1,1,1893,40.9847736752371,33.2438,Auckland,NEW,New Zealand,36.17S,175.03E
482,2,1,1893,84.4782362638631,33.4076,Auckland,NEW,New Zealand,36.17S,175.03E
483,3,1,1893,136.06853290128,33.3536,Auckland,NEW,New Zealand,36.17S,175.03E
484,4,1,1893,115.331596696673,33.2348,Auckland,NEW,New Zealand,36.17S,175.03E
485,5,1,1893,90.5283650334802,33.575,Auckland,NEW,New Zealand,36.17S,175.03E
486,6,1,1893,61.7471775763879,33.8648,Auckland,NEW,New Zealand,36.17S,175.03E
487,7,1,1893,60.8681906451878,33.7064,Auckland,NEW,New Zealand,36.17S,175.03E
488,8,1,1893,113.047673238581,33.2906,Auckland,NEW,New Zealand,36.17S,175.03E
489,9,1,1893,120.819815966881,33.323,Auckland,NEW,New Zealand,36.17S,175.03E
490,10,1,1893,77.480335676483,33.728,Auckland,NEW,New Zealand,36.17S,175.03E
491,11,1,1893,104.854728229601,34.2554,Auckland,NEW,New Zealand,36.17S,175.03E
492,12,1,1893,59.0036916435705,33.1844,Auckland,NEW,New Zealand,36.17S,175.03E
493,1,1,1894,47.090791700608,32.9522,Auckland,NEW,New Zealand,36.17S,175.03E
494,2,1,1894,68.2719264433127,33.6056,Auckland,NEW,New Zealand,36.17S,175.03E
495,3,1,1894,42.6073334293635,33.9674,Auckland,NEW,New Zealand,36.17S,175.03E
496,4,1,1894,77.4631770501648,33.5588,Auckland,NEW,New Zealand,36.17S,175.03E
497,5,1,1894,127.133832031802,33.5066,Auckland,NEW,New Zealand,36.17S,175.03E
498,6,1,1894,101.130861664424,33.584,Auckland,NEW,New Zealand,36.17S,175.03E
499,7,1,1894,113.878683223151,34.3616,Auckland,NEW,New Zealand,36.17S,175.03E
500,8,1,1894,68.1034549180244,34.1798,Auckland,NEW,New Zealand,36.17S,175.03E
501,9,1,1894,99.6984756616598,33.1538,Auckland,NEW,New Zealand,36.17S,175.03E
502,10,1,1894,102.831944314331,33.404,Auckland,NEW,New Zealand,36.17S,175.03E
503,11,1,1894,122.927716144289,33.629,Auckland,NEW,New Zealand,36.17S,175.03E
504,12,1,1894,53.3463029535967,33.3734,Auckland,NEW,New Zealand,36.17S,175.03E
505,1,1,1895,64.0803787446739,33.296,Auckland,NEW,New Zealand,36.17S,175.03E
506,2,1,1895,105.544023227271,33.0674,Auckland,NEW,New Zealand,36.17S,175.03E
507,3,1,1895,47.648623307499,33.1322,Auckland,NEW,New Zealand,36.17S,175.03E
508,4,1,1895,108.075416233568,33.4922,Auckland,NEW,New Zealand,36.17S,175.03E
509,5,1,1895,43.4172040412179,32.9144,Auckland,NEW,New Zealand,36.17S,175.03E
510,6,1,1895,120.817856095755,32.8946,Auckland,NEW,New Zealand,36.17S,175.03E
511,7,1,1895,72.2222439490594,33.2582,Auckland,NEW,New Zealand,36.17S,175.03E
512,8,1,1895,55.178272609641,33.2438,Auckland,NEW,New Zealand,36.17S,175.03E
513,9,1,1895,64.6007090065394,33.008,Auckland,NEW,New Zealand,36.17S,175.03E
514,10,1,1895,70.2813156367157,32.999,Auckland,NEW,New Zealand,36.17S,175.03E
515,11,1,1895,99.6863934432561,33.6164,Auckland,NEW,New Zealand,36.17S,175.03E
516,12,1,1895,71.8728345910828,33.3878,Auckland,NEW,New Zealand,36.17S,175.03E
517,1,1,1896,123.578358174249,33.0458,Auckland,NEW,New Zealand,36.17S,175.03E
518,2,1,1896,97.9557127011512,34.8062,Auckland,NEW,New Zealand,36.17S,175.03E
519,3,1,1896,116.098746193418,33.4364,Auckland,NEW,New Zealand,36.17S,175.03E
520,4,1,1896,125.665471062296,33.3122,Auckland,NEW,New Zealand,36.17S,175.03E
521,5,1,1896,84.671944918651,33.4202,Auckland,NEW,New Zealand,36.17S,175.03E
522,6,1,1896,88.3045447152095,33.3032,Auckland,NEW,New Zealand,36.17S,175.03E
523,7,1,1896,96.7965598037373,33.2456,Auckland,NEW,New Zealand,36.17S,175.03E
524,8,1,1896,36.0123285863131,33.575,Auckland,NEW,New Zealand,36.17S,175.03E
525,9,1,1896,81.8570447016105,33.494,Auckland,NEW,New Zealand,36.17S,175.03E
526,10,1,1896,84.4633782251238,33.2744,Auckland,NEW,New Zealand,36.17S,175.03E
527,11,1,1896,68.3117177328989,33.0224,NA,,NA,36.17S,175.03E
528,12,1,1896,122.057394738243,34.3796,Auckland,NEW,New Zealand,36.17S,175.03E
529,1,1,1897,65.4604443149566,33.7676,Auckland,NEW,New Zealand,36.17S,175.03E
530,2,1,1897,38.8015081168801,33.4814,Auckland,NEW,New Zealand,36.17S,175.03E
531,3,1,1897,48.7253617226873,32.9468,Auckland,NEW,New Zealand,36.17S,175.03E
532,4,1,1897,73.6772327461633,33.107,Auckland,NEW,New Zealand,36.17S,175.03E
533,5,1,1897,132.70766562491,33.6722,Auckland,NEW,New Zealand,36.17S,175.03E
534,6,1,1897,139.406254008328,32.9612,Auckland,NEW,New Zealand,36.17S,175.03E
535,7,1,1897,84.1856158896315,33.0224,Auckland,NEW,New Zealand,36.17S,175.03E
536,8,1,1897,147.077992534266,33.0242,Auckland,NEW,New Zealand,36.17S,175.03E
537,9,1,1897,107.676913622225,33.161,Auckland,NEW,New Zealand,36.17S,175.03E
538,10,1,1897,105.622099493041,33.2384,Auckland,NEW,New Zealand,36.17S,175.03E
539,11,1,1897,94.7950687079437,33.6056,Auckland,NEW,New Zealand,36.17S,175.03E
540,12,1,1897,143.278776274205,33.161,Auckland,NEW,New Zealand,36.17S,175.03E
541,1,1,1898,41.2477296911559,33.6686,Auckland,NEW,New Zealand,36.17S,175.03E
542,2,1,1898,140.703149238169,33.1088,Auckland,NEW,New Zealand,36.17S,175.03E
543,3,1,1898,78.6129767467687,33.4166,Auckland,NEW,New Zealand,36.17S,175.03E
544,4,1,1898,87.7928050780999,33.3986,Auckland,NEW,New Zealand,36.17S,175.03E
545,5,1,1898,99.1497986698589,33.3752,Auckland,NEW,New Zealand,36.17S,175.03E
546,6,1,1898,122.731715282373,32.8424,Auckland,NEW,New Zealand,36.17S,175.03E
547,7,1,1898,88.8428985758639,32.7884,Auckland,NEW,New Zealand,36.17S,175.03E
548,8,1,1898,67.7735451261183,32.8334,Auckland,NEW,New Zealand,36.17S,175.03E
549,9,1,1898,66.8111640997207,32.765,Auckland,NEW,New Zealand,36.17S,175.03E
550,10,1,1898,116.07890792109,32.7398,Auckland,NEW,New Zealand,36.17S,175.03E
551,11,1,1898,73.923716146942,34.0772,Auckland,NEW,New Zealand,36.17S,175.03E
552,12,1,1898,49.7958597517854,33.3896,Auckland,NEW,New Zealand,36.17S,175.03E
553,1,1,1899,59.2702425891343,33.89,Auckland,NEW,New Zealand,36.17S,175.03E
554,2,1,1899,144.166222107223,34.196,Auckland,NEW,New Zealand,36.17S,175.03E
555,3,1,1899,130.683174990484,32.9954,Auckland,NEW,New Zealand,36.17S,175.03E
556,4,1,1899,131.829668440555,33.4976,Auckland,NEW,New Zealand,36.17S,175.03E
557,5,1,1899,124.455034397321,32.9648,Auckland,NEW,New Zealand,36.17S,175.03E
558,6,1,1899,136.031300892873,33.0098,Auckland,NEW,New Zealand,36.17S,175.03E
559,7,1,1899,69.0842881464755,33.1484,Auckland,NEW,New Zealand,36.17S,175.03E
560,8,1,1899,148.424825257274,33.1844,Auckland,NEW,New Zealand,36.17S,175.03E
561,9,1,1899,119.702569801146,33.0926,Auckland,NEW,New Zealand,36.17S,175.03E
562,10,1,1899,139.582338414986,32.765,Auckland,NEW,New Zealand,36.17S,175.03E
563,11,1,1899,59.6031288698716,33.0998,Auckland,NEW,New Zealand,36.17S,175.03E
564,12,1,1899,54.5903454604842,34.5038,Auckland,NEW,New Zealand,36.17S,175.03E
565,1,1,1900,130.715423719031,33.4292,Auckland,NEW,New Zealand,36.17S,175.03E
566,2,1,1900,71.3045785261351,34.8314,Auckland,NEW,New Zealand,36.17S,175.03E
567,3,1,1900,112.47085072571,33.9314,Auckland,NEW,New Zealand,36.17S,175.03E
568,4,1,1900,71.1561104641121,36.0518,Auckland,NEW,New Zealand,36.17S,175.03E
569,5,1,1900,122.332580345701,33.1556,Auckland,NEW,New Zealand,36.17S,175.03E
570,6,1,1900,64.0989210884934,34.016,Auckland,NEW,New Zealand,36.17S,175.03E
571,7,1,1900,109.240003289203,33.2942,Auckland,NEW,New Zealand,36.17S,175.03E
572,8,1,1900,138.45573980164,33.1412,Auckland,NEW,New Zealand,36.17S,175.03E
573,9,1,1900,61.9373028833699,33.44,Auckland,NEW,New Zealand,36.17S,175.03E
574,10,1,1900,45.0203541758095,33.242,Auckland,NEW,New Zealand,36.17S,175.03E
575,11,1,1900,113.496959442017,33.1754,Auckland,NEW,New Zealand,36.17S,175.03E
576,12,1,1900,96.4620660157292,33.602,Auckland,NEW,New Zealand,36.17S,175.03E
577,1,1,1901,46.6309110473551,34.0106,Auckland,NEW,New Zealand,36.17S,175.03E
578,2,1,1901,77.6005944862232,33.7388,Auckland,NEW,New Zealand,36.17S,175.03E
579,3,1,1901,118.103445462491,32.9126,Auckland,NEW,New Zealand,36.17S,175.03E
580,4,1,1901,105.3022795273,33.7154,Auckland,NEW,New Zealand,36.17S,175.03E
581,5,1,1901,141.212985647786,34.5362,Auckland,NEW,New Zealand,36.17S,175.03E
582,6,1,1901,149.757839322748,33.0782,Auckland,NEW,New Zealand,36.17S,175.03E
583,7,1,1901,80.295389644757,32.9918,Auckland,NEW,New Zealand,36.17S,175.03E
584,8,1,1901,77.7938199429955,32.846,Auckland,NEW,New Zealand,36.17S,175.03E
585,9,1,1901,47.1997489565091,32.936,Auckland,NEW,New Zealand,36.17S,175.03E
586,10,1,1901,111.362628682549,33.5264,Auckland,NEW,New Zealand,36.17S,175.03E
587,11,1,1901,59.3273179820203,33.26,Auckland,NEW,New Zealand,36.17S,175.03E
588,12,1,1901,105.397399764111,33.6974,Auckland,NEW,New Zealand,36.17S,175.03E
589,1,1,1902,110.395040028235,34.9124,Auckland,NEW,New Zealand,36.17S,175.03E
590,2,1,1902,64.8275207363986,33.5012,Auckland,NEW,New Zealand,36.17S,175.03E
591,3,1,1902,146.368796725833,33.341,Auckland,NEW,New Zealand,36.17S,175.03E
592,4,1,1902,105.581108212956,32.8028,Auckland,NEW,New Zealand,36.17S,175.03E
593,5,1,1902,89.5424692601411,33.0116,Auckland,NEW,New Zealand,36.17S,175.03E
594,6,1,1902,75.9177369546677,33.1196,Auckland,NEW,New Zealand,36.17S,175.03E
595,7,1,1902,92.2607694683098,33.6686,Auckland,NEW,New Zealand,36.17S,175.03E
596,8,1,1902,72.9594252673555,34.1672,Auckland,NEW,New Zealand,36.17S,175.03E
597,9,1,1902,66.4950809286971,33.3914,Auckland,NEW,New Zealand,36.17S,175.03E
598,10,1,1902,79.4341857953719,32.8946,Auckland,NEW,New Zealand,36.17S,175.03E
599,11,1,1902,94.3674468310271,33.9584,Auckland,NEW,New Zealand,36.17S,175.03E
600,12,1,1902,44.3857804700557,33.224,Auckland,NEW,New Zealand,36.17S,175.03E
601,1,1,1903,124.042969220078,34.2194,Auckland,NEW,New Zealand,36.17S,175.03E
602,2,1,1903,115.593760719262,33.4472,Auckland,NEW,New Zealand,36.17S,175.03E
603,3,1,1903,84.3371617387786,32.9684,Auckland,NEW,New Zealand,36.17S,175.03E
